rheumatoid arthritis	RNF114
rheumatoid arthritis	BAIAP2L1
rheumatoid arthritis	MRAP
rheumatoid arthritis	RETN
rheumatoid arthritis	COG6
rheumatoid arthritis	WDFY4
rheumatoid arthritis	IL21
rheumatoid arthritis	MMEL1
rheumatoid arthritis	ANKRD55
rheumatoid arthritis	PIP4K2C
rheumatoid arthritis	AGBL2
rheumatoid arthritis	GRHL2
rheumatoid arthritis	EDEM3
rheumatoid arthritis	TXNDC5
rheumatoid arthritis	LBH
rheumatoid arthritis	ST6GALNAC5
rheumatoid arthritis	ARID5B
rheumatoid arthritis	SYVN1
rheumatoid arthritis	MGARP
rheumatoid arthritis	C5orf30
rheumatoid arthritis	FCRL3
rheumatoid arthritis	TAGAP
rheumatoid arthritis	PLD4
rheumatoid arthritis	ALS2CR12
rheumatoid arthritis	SPATA8
rheumatoid arthritis	PLB1
rheumatoid arthritis	CLEC12A
rheumatoid arthritis	SPRED2
rheumatoid arthritis	RTKN2
rheumatoid arthritis	ZNF438
rheumatoid arthritis	JAZF1
rheumatoid arthritis	FAM98B
rheumatoid arthritis	SMIM21
rheumatoid arthritis	RGMB
rheumatoid arthritis	AGBL3
rheumatoid arthritis	GATSL3
rheumatoid arthritis	NCF1
coronary artery disease	ABCA1
coronary artery disease	ABO
coronary artery disease	ACTB
coronary artery disease	ACVR1B
coronary artery disease	ADM
coronary artery disease	ADORA1
coronary artery disease	ADORA3
coronary artery disease	ADRB1
coronary artery disease	ADRB2
coronary artery disease	AES
coronary artery disease	AGER
coronary artery disease	AGT
coronary artery disease	AGTR1
coronary artery disease	AK1
coronary artery disease	AKT1
coronary artery disease	ALB
coronary artery disease	ALDH2
coronary artery disease	ALDOA
coronary artery disease	AKR1B1
coronary artery disease	ANGPT1
coronary artery disease	ANGPT2
coronary artery disease	ANXA5
coronary artery disease	BIRC5
coronary artery disease	APLP2
coronary artery disease	APOA1
coronary artery disease	APOA2
coronary artery disease	APOA4
coronary artery disease	APOB
coronary artery disease	APOC3
coronary artery disease	APOE
coronary artery disease	AREG
coronary artery disease	RHOC
coronary artery disease	ARNTL
coronary artery disease	SERPINC1
coronary artery disease	ATP1A1
coronary artery disease	ATP2A2
coronary artery disease	ATP2B1
coronary artery disease	ATP4A
coronary artery disease	AVPR1A
coronary artery disease	BAX
coronary artery disease	CCND1
coronary artery disease	BCL2
coronary artery disease	BCL2L1
coronary artery disease	BDKRB1
coronary artery disease	BDKRB2
coronary artery disease	C1QB
coronary artery disease	C3
coronary artery disease	C7
coronary artery disease	C8A
coronary artery disease	C8B
coronary artery disease	VPS51
coronary artery disease	CALR
coronary artery disease	CAMK2D
coronary artery disease	CANX
coronary artery disease	CASP3
coronary artery disease	CASR
coronary artery disease	CAT
coronary artery disease	CAV3
coronary artery disease	CCND2
coronary artery disease	CD1A
coronary artery disease	CD1D
coronary artery disease	CD34
coronary artery disease	CD36
coronary artery disease	CD38
coronary artery disease	CD40LG
coronary artery disease	CD59
coronary artery disease	CDH2
coronary artery disease	CDH13
coronary artery disease	CEBPD
coronary artery disease	CETP
coronary artery disease	CTSC
coronary artery disease	CFTR
coronary artery disease	CKB
coronary artery disease	CIRBP
coronary artery disease	CKM
coronary artery disease	CKMT1B
coronary artery disease	CKMT2
coronary artery disease	CCR3
coronary artery disease	MAP3K8
coronary artery disease	COX5B
coronary artery disease	CPT1B
coronary artery disease	CREB1
coronary artery disease	CREM
coronary artery disease	CRK
coronary artery disease	CRP
coronary artery disease	CRYAB
coronary artery disease	MAPK14
coronary artery disease	CSF2
coronary artery disease	VCAN
coronary artery disease	CST3
coronary artery disease	NKX2-5
coronary artery disease	CTGF
coronary artery disease	CTSB
coronary artery disease	CX3CR1
coronary artery disease	CYBA
coronary artery disease	CYBB
coronary artery disease	CYP2C19
coronary artery disease	CYP11B2
coronary artery disease	DAB2
coronary artery disease	DCN
coronary artery disease	ACE
coronary artery disease	DLAT
coronary artery disease	DUSP1
coronary artery disease	DUSP6
coronary artery disease	DVL1
coronary artery disease	EDN1
coronary artery disease	EDN2
coronary artery disease	EDNRA
coronary artery disease	EDNRB
coronary artery disease	EGR2
coronary artery disease	ELN
coronary artery disease	ENSA
coronary artery disease	EPAS1
coronary artery disease	EPO
coronary artery disease	ESR1
coronary artery disease	ESR2
coronary artery disease	ETV3
coronary artery disease	F2
coronary artery disease	F2R
coronary artery disease	F2RL1
coronary artery disease	F3
coronary artery disease	F5
coronary artery disease	F7
coronary artery disease	F13A1
coronary artery disease	FABP3
coronary artery disease	FABP5
coronary artery disease	FGB
coronary artery disease	FGF1
coronary artery disease	FGF2
coronary artery disease	FN1
coronary artery disease	FZD2
coronary artery disease	GATA4
coronary artery disease	GATM
coronary artery disease	GBP2
coronary artery disease	GCH1
coronary artery disease	GGT1
coronary artery disease	GHR
coronary artery disease	GJA1
coronary artery disease	GK
coronary artery disease	GCLC
coronary artery disease	GCLM
coronary artery disease	GNA12
coronary artery disease	GOT1
coronary artery disease	GOT2
coronary artery disease	GP1BA
coronary artery disease	UTS2R
coronary artery disease	GPX1
coronary artery disease	GPX2
coronary artery disease	GPX3
coronary artery disease	GPX4
coronary artery disease	CXCL2
coronary artery disease	GSK3B
coronary artery disease	GSTA1
coronary artery disease	GSTM1
coronary artery disease	GSTM2
coronary artery disease	GSTP1
coronary artery disease	GSTT1
coronary artery disease	GUCY1A3
coronary artery disease	GYG1
coronary artery disease	HADHA
coronary artery disease	HADH
coronary artery disease	HBA1
coronary artery disease	HGF
coronary artery disease	HIF1A
coronary artery disease	HIVEP2
coronary artery disease	HK1
coronary artery disease	HK2
coronary artery disease	HLA-E
coronary artery disease	HMGB1
coronary artery disease	HMGCR
coronary artery disease	HMGCS2
coronary artery disease	HMOX1
coronary artery disease	NR4A1
coronary artery disease	HP
coronary artery disease	HRH2
coronary artery disease	HSD11B2
coronary artery disease	HSPA1A
coronary artery disease	HSPA2
coronary artery disease	HSPA9
coronary artery disease	HSPD1
coronary artery disease	HTR2A
coronary artery disease	HTR7
coronary artery disease	TNC
coronary artery disease	ICAM1
coronary artery disease	ID1
coronary artery disease	ID3
coronary artery disease	IFNA2
coronary artery disease	IFNGR1
coronary artery disease	IGF1
coronary artery disease	IGFBP3
coronary artery disease	IL1A
coronary artery disease	IL1B
coronary artery disease	IL1RN
coronary artery disease	IL4R
coronary artery disease	IL6
coronary artery disease	IL6R
coronary artery disease	IL6ST
coronary artery disease	CXCL8
coronary artery disease	IL10
coronary artery disease	IL15
coronary artery disease	IL17A
coronary artery disease	IL18
coronary artery disease	CXCL10
coronary artery disease	IRF1
coronary artery disease	ITGA2B
coronary artery disease	ITGA3
coronary artery disease	ITGAV
coronary artery disease	ITGB3
coronary artery disease	JAK2
coronary artery disease	JUNB
coronary artery disease	KCNJ2
coronary artery disease	KCNJ8
coronary artery disease	KDR
coronary artery disease	KIT
coronary artery disease	KLK1
coronary artery disease	KNG1
coronary artery disease	LCAT
coronary artery disease	LDHA
coronary artery disease	LDLR
coronary artery disease	LEP
coronary artery disease	LGALS2
coronary artery disease	LIPA
coronary artery disease	LIPC
coronary artery disease	LOX
coronary artery disease	LPA
coronary artery disease	LPL
coronary artery disease	LTA
coronary artery disease	MB
coronary artery disease	MDH2
coronary artery disease	MDK
coronary artery disease	MEF2A
coronary artery disease	MEF2C
coronary artery disease	MEOX2
coronary artery disease	KITLG
coronary artery disease	MIF
coronary artery disease	NR3C2
coronary artery disease	MMP1
coronary artery disease	MMP2
coronary artery disease	MMP3
coronary artery disease	MMP7
coronary artery disease	MMP9
coronary artery disease	MMP13
coronary artery disease	MMP14
coronary artery disease	ALDH6A1
coronary artery disease	MPO
coronary artery disease	MSN
coronary artery disease	MTHFR
coronary artery disease	MX1
coronary artery disease	MYH7
coronary artery disease	MYL2
coronary artery disease	NCL
coronary artery disease	NEDD4
coronary artery disease	NFKBIA
coronary artery disease	NOS2
coronary artery disease	NOS3
coronary artery disease	NPPA
coronary artery disease	NPPB
coronary artery disease	NPPC
coronary artery disease	NPY5R
coronary artery disease	YBX1
coronary artery disease	OLR1
coronary artery disease	OPRD1
coronary artery disease	P4HB
coronary artery disease	PEBP1
coronary artery disease	SERPINE1
coronary artery disease	PAPPA
coronary artery disease	PDE3A
coronary artery disease	PDE4B
coronary artery disease	PDHA1
coronary artery disease	PDK4
coronary artery disease	PF4
coronary artery disease	PFKFB3
coronary artery disease	PFKM
coronary artery disease	PGF
coronary artery disease	PGM1
coronary artery disease	PIK3C2A
coronary artery disease	PIK3CA
coronary artery disease	PLA2G1B
coronary artery disease	PLA2G2A
coronary artery disease	PLAT
coronary artery disease	PLAU
coronary artery disease	PLAUR
coronary artery disease	PLCB3
coronary artery disease	PLCD1
coronary artery disease	PLG
coronary artery disease	PLGLB2
coronary artery disease	SERPINF2
coronary artery disease	PLIN1
coronary artery disease	FXYD1
coronary artery disease	PLN
coronary artery disease	POMC
coronary artery disease	PON1
coronary artery disease	PON2
coronary artery disease	PPARG
coronary artery disease	PPAT
coronary artery disease	PPBP
coronary artery disease	PPM1B
coronary artery disease	PPP2CA
coronary artery disease	PPP3R1
coronary artery disease	PRKCD
coronary artery disease	PRKCE
coronary artery disease	MAPK1
coronary artery disease	MAP2K3
coronary artery disease	PSMA6
coronary artery disease	PSMB5
coronary artery disease	PTGS2
coronary artery disease	PTPRA
coronary artery disease	PYGB
coronary artery disease	PYGM
coronary artery disease	RAB5A
coronary artery disease	REN
coronary artery disease	RPL17
coronary artery disease	RPS6KB1
coronary artery disease	RTN1
coronary artery disease	RXRG
coronary artery disease	RYR2
coronary artery disease	SORT1
coronary artery disease	S100B
coronary artery disease	CCL2
coronary artery disease	CCL3
coronary artery disease	CCL4
coronary artery disease	CCL5
coronary artery disease	CX3CL1
coronary artery disease	SDC1
coronary artery disease	CXCL12
coronary artery disease	SELE
coronary artery disease	SELL
coronary artery disease	SELP
coronary artery disease	SELPLG
coronary artery disease	SFRP2
coronary artery disease	SFRP4
coronary artery disease	SLC6A6
coronary artery disease	SLC8A1
coronary artery disease	SLC9A1
coronary artery disease	SLC22A3
coronary artery disease	SOD1
coronary artery disease	SOD2
coronary artery disease	SOD3
coronary artery disease	SPARC
coronary artery disease	STAT5A
coronary artery disease	SULT1E1
coronary artery disease	SULT1A1
coronary artery disease	TAP1
coronary artery disease	TBX5
coronary artery disease	TBX3
coronary artery disease	ZEB1
coronary artery disease	TCF21
coronary artery disease	TEK
coronary artery disease	TFRC
coronary artery disease	TGFB1
coronary artery disease	TGFB2
coronary artery disease	LEFTY2
coronary artery disease	TGFBR2
coronary artery disease	THBD
coronary artery disease	THBS1
coronary artery disease	TIMP1
coronary artery disease	TLE4
coronary artery disease	TMPO
coronary artery disease	TNF
coronary artery disease	TNFRSF1A
coronary artery disease	TNFRSF1B
coronary artery disease	TNNI3
coronary artery disease	TNNT2
coronary artery disease	HSP90B1
coronary artery disease	TTN
coronary artery disease	TNFSF4
coronary artery disease	TXNRD1
coronary artery disease	UGCG
coronary artery disease	UQCRFS1
coronary artery disease	USF1
coronary artery disease	VASP
coronary artery disease	VCAM1
coronary artery disease	VEGFA
coronary artery disease	VWF
coronary artery disease	ZFP36
coronary artery disease	LRP8
coronary artery disease	TUBA1A
coronary artery disease	RAB7A
coronary artery disease	PLA2G7
coronary artery disease	NRIP1
coronary artery disease	BRAP
coronary artery disease	DGKZ
coronary artery disease	BHLHE40
coronary artery disease	PPAP2B
coronary artery disease	SOCS1
coronary artery disease	PDE5A
coronary artery disease	BECN1
coronary artery disease	DNAH11
coronary artery disease	TNFRSF14
coronary artery disease	SNAP23
coronary artery disease	PROM1
coronary artery disease	ZPR1
coronary artery disease	SOCS3
coronary artery disease	AIMP1
coronary artery disease	KLF4
coronary artery disease	ADIPOQ
coronary artery disease	EIF2AK3
coronary artery disease	ADAMTS1
coronary artery disease	GDF15
coronary artery disease	PRDX6
coronary artery disease	FEZ2
coronary artery disease	HDAC9
coronary artery disease	KCNE2
coronary artery disease	SH2B3
coronary artery disease	DNM1L
coronary artery disease	RAMP2
coronary artery disease	CLEC10A
coronary artery disease	PDLIM5
coronary artery disease	TXNIP
coronary artery disease	RAI1
coronary artery disease	PPARGC1A
coronary artery disease	UTS2
coronary artery disease	RALBP1
coronary artery disease	TMED2
coronary artery disease	ACOT2
coronary artery disease	ADAMTS7
coronary artery disease	CA5B
coronary artery disease	COG2
coronary artery disease	MRAS
coronary artery disease	MAPRE1
coronary artery disease	WDTC1
coronary artery disease	PLCL2
coronary artery disease	PLCB1
coronary artery disease	SMG6
coronary artery disease	ANKS1A
coronary artery disease	SIRT3
coronary artery disease	SIRT1
coronary artery disease	CES3
coronary artery disease	SMUG1
coronary artery disease	SULT4A1
coronary artery disease	MTHFD1L
coronary artery disease	NPTN
coronary artery disease	CACYBP
coronary artery disease	RGCC
coronary artery disease	TNFRSF12A
coronary artery disease	ZC3HC1
coronary artery disease	SIX4
coronary artery disease	TM6SF2
coronary artery disease	FEV
coronary artery disease	CNNM2
coronary artery disease	TMEM57
coronary artery disease	STK32B
coronary artery disease	WDR12
coronary artery disease	BCAP29
coronary artery disease	RETN
coronary artery disease	WRNIP1
coronary artery disease	KIAA1462
coronary artery disease	ACE2
coronary artery disease	ABCG5
coronary artery disease	ARHGAP9
coronary artery disease	P2RY12
coronary artery disease	UBE2Z
coronary artery disease	VKORC1
coronary artery disease	PPP1R3B
coronary artery disease	IQCA1
coronary artery disease	ADM2
coronary artery disease	PDGFD
coronary artery disease	TET1
coronary artery disease	MAP1LC3B
coronary artery disease	RAB1B
coronary artery disease	EIF2A
coronary artery disease	CTTNBP2
coronary artery disease	HHIPL1
coronary artery disease	RSAD2
coronary artery disease	APOA5
coronary artery disease	RLN3
coronary artery disease	ZG16B
coronary artery disease	DAB2IP
coronary artery disease	C18orf54
coronary artery disease	NLRP6
coronary artery disease	RAB12
coronary artery disease	KIF6
coronary artery disease	PHACTR1
coronary artery disease	PCSK9
coronary artery disease	GPX6
coronary artery disease	IL4I1
coronary artery disease	MIA3
coronary artery disease	SLC27A1
obesity	ACACB
obesity	ACADM
obesity	ACLY
obesity	ACP5
obesity	ADH1B
obesity	PARP1
obesity	ADRB1
obesity	ADRB2
obesity	ADRB3
obesity	AGRP
obesity	AGT
obesity	AKT1
obesity	AKT2
obesity	ALB
obesity	ALOX12
obesity	APOA1
obesity	APOB
obesity	APOBEC1
obesity	APOC3
obesity	APOE
obesity	AQP7
obesity	AR
obesity	RHOA
obesity	STS
obesity	BAD
obesity	BBS1
obesity	BBS2
obesity	BBS4
obesity	BCHE
obesity	BCL2
obesity	BDNF
obesity	BRS3
obesity	C3
obesity	C5AR1
obesity	CA3
obesity	CASP1
obesity	CAV1
obesity	CAV2
obesity	CCK
obesity	CCKAR
obesity	CD36
obesity	SCARB1
obesity	SCARB2
obesity	CD40
obesity	CDKN2A
obesity	CES1
obesity	CETP
obesity	CTSC
obesity	CIDEA
obesity	CNR1
obesity	COMT
obesity	COX7C
obesity	CPB2
obesity	CPE
obesity	CPS1
obesity	CPT1A
obesity	CRH
obesity	CRHBP
obesity	CRP
obesity	CS
obesity	CST3
obesity	CTF1
obesity	CTSS
obesity	CYB5A
obesity	CYP2E1
obesity	CYP19A1
obesity	DCN
obesity	ACE
obesity	DEFB1
obesity	CFD
obesity	NQO1
obesity	DPP4
obesity	DPYD
obesity	DRD1
obesity	DRD2
obesity	DRD4
obesity	ECHS1
obesity	EFNB1
obesity	ESR1
obesity	ESR2
obesity	ETFDH
obesity	ETV3
obesity	F2
obesity	FAAH
obesity	FABP4
obesity	FABP2
obesity	ACSL1
obesity	FASN
obesity	FOXO1
obesity	FOXO3
obesity	MTOR
obesity	FTL
obesity	G6PD
obesity	GABRA6
obesity	GCG
obesity	GCK
obesity	MSTN
obesity	GFPT1
obesity	GGT1
obesity	GH1
obesity	GHRH
obesity	GHSR
obesity	GIP
obesity	GJA5
obesity	GLP1R
obesity	GLRX
obesity	GLUL
obesity	GNAS
obesity	GNB3
obesity	GOT1
obesity	GOT2
obesity	PRLHR
obesity	GPR12
obesity	MCHR1
obesity	FFAR2
obesity	GPT
obesity	GPX1
obesity	GPX3
obesity	NR3C1
obesity	HADH
obesity	HCRT
obesity	HK1
obesity	HK2
obesity	HMGB2
obesity	HMGCS1
obesity	HMOX1
obesity	HOXB5
obesity	HP
obesity	HSD11B1
obesity	HSD11B2
obesity	HTR1B
obesity	HTR2A
obesity	HTR2C
obesity	IAPP
obesity	ICAM1
obesity	IFNG
obesity	IGF1
obesity	IGF2
obesity	IGFBP1
obesity	IGFBP2
obesity	IGFBP3
obesity	IL1B
obesity	IL6
obesity	IL10
obesity	IL15
obesity	IL18
obesity	INS
obesity	IRS1
obesity	KCNMA1
obesity	LBP
obesity	LCN2
obesity	LEP
obesity	LEPR
obesity	LIPC
obesity	LIPE
obesity	FADS1
obesity	LPA
obesity	LPL
obesity	MAF
obesity	MC3R
obesity	MC4R
obesity	ME1
obesity	MMP9
obesity	ALDH6A1
obesity	CYTB
obesity	MTHFR
obesity	MUT
obesity	MYC
obesity	MYOD1
obesity	MYOG
obesity	NCF2
obesity	NHLH2
obesity	NMB
obesity	NOS1
obesity	NOS3
obesity	NPY
obesity	NPC1
obesity	NPPB
obesity	NPY1R
obesity	NPY2R
obesity	NPY5R
obesity	NTRK2
obesity	TNFRSF11B
obesity	OTC
obesity	OXCT1
obesity	SERPINE1
obesity	PCK1
obesity	PCSK1
obesity	ENPP1
obesity	ENPP2
obesity	SERPINF1
obesity	PFKFB3
obesity	PIK3CA
obesity	PIK3CB
obesity	PIK3CD
obesity	PIK3CG
obesity	PIK3R1
obesity	PLG
obesity	PLIN1
obesity	PMCH
obesity	PNLIP
obesity	POMC
obesity	PON1
obesity	PON2
obesity	PPARA
obesity	PPARD
obesity	PPARG
obesity	PPY
obesity	PRKAR2B
obesity	PRKCB
obesity	PRKCD
obesity	PRKCH
obesity	PRKG1
obesity	MAPK8
obesity	PRL
obesity	PROX1
obesity	PYY
obesity	PTGS2
obesity	PTPN1
obesity	PTPRF
obesity	RARRES2
obesity	RBP4
obesity	RPS6KB1
obesity	RSC1A1
obesity	SAT1
obesity	SCD
obesity	CCL2
obesity	CCL5
obesity	SDC1
obesity	SFTPB
obesity	SHBG
obesity	SIM1
obesity	SLC2A4
obesity	SLC6A4
obesity	SLC9A3
obesity	SLC22A1
obesity	SOD2
obesity	SRD5A1
obesity	SREBF1
obesity	SREBF2
obesity	STAT3
obesity	STAT4
obesity	STK11
obesity	SULT2A1
obesity	TCF7L2
obesity	TF
obesity	TFAP2B
obesity	TFRC
obesity	TGFB1
obesity	TLR4
obesity	TNF
obesity	TNFRSF1B
obesity	TUB
obesity	TYK2
obesity	UCP1
obesity	UCP2
obesity	UCP3
obesity	UQCRC2
obesity	VLDLR
obesity	TRPV1
obesity	ALMS1
obesity	AKAP1
obesity	MKKS
obesity	NR0B2
obesity	GAS7
obesity	AOC3
obesity	AKR1C3
obesity	NCOA1
obesity	SOCS1
obesity	IRS2
obesity	DGAT1
obesity	SUCLG2
obesity	SUCLA2
obesity	NR1I2
obesity	APLN
obesity	SOCS3
obesity	DYRK1B
obesity	SLC16A7
obesity	NRXN3
obesity	ADIPOQ
obesity	CLOCK
obesity	CARTPT
obesity	SDC3
obesity	MFN2
obesity	NR1I3
obesity	NAMPT
obesity	OLFM4
obesity	RAI1
obesity	SDCCAG8
obesity	ALDH1L1
obesity	NMU
obesity	PPARGC1A
obesity	C10orf10
obesity	CAPN10
obesity	SLC6A14
obesity	HRH3
obesity	COG2
obesity	ANKRD26
obesity	TRIM32
obesity	FAIM2
obesity	LPIN1
obesity	TBC1D1
obesity	SIRT3
obesity	SIRT1
obesity	MTCH2
obesity	SH2B1
obesity	FGF21
obesity	BBS9
obesity	PCSK1N
obesity	PRLH
obesity	WDPCP
obesity	GAL
obesity	ADIPOR1
obesity	ANGPTL4
obesity	INSIG2
obesity	DCXR
obesity	SIRT6
obesity	GHRL
obesity	CYCS
obesity	LZTFL1
obesity	MKS1
obesity	BBS7
obesity	ITLN1
obesity	PACS1
obesity	KDM3A
obesity	HDAC8
obesity	CTNNBL1
obesity	CYP26B1
obesity	INPP5E
obesity	RETN
obesity	PLSCR3
obesity	PNPLA2
obesity	GPAM
obesity	ATPAF1
obesity	AACS
obesity	KCTD15
obesity	FTO
obesity	CCDC28B
obesity	ADIPOR2
obesity	NEIL1
obesity	BBS10
obesity	TTC21B
obesity	PNPLA3
obesity	ANGPTL6
obesity	ARL6
obesity	DGAT2
obesity	CEP19
obesity	GALP
obesity	SEC16B
obesity	TMEM67
obesity	MRAP2
obesity	LACTB
obesity	APOA5
obesity	TTC8
obesity	LYPLAL1
obesity	TMEM18
obesity	BBS5
obesity	GNPDA2
obesity	PPARGC1B
obesity	SERPINA12
obesity	PPM1L
obesity	VPS13B
obesity	BBS12
obesity	FNDC5
obesity	NEGR1
obesity	FFAR4
obesity	KIF7
obesity	SLC27A1
obesity	CCL4L1
obesity	NPS
obesity	MBOAT4
obesity	INS-IGF2
obesity	SFTPA2
celiac disease	RUNX3
celiac disease	CD4
celiac disease	CD8A
celiac disease	CD80
celiac disease	CD79A
celiac disease	CCR3
celiac disease	CCR4
celiac disease	CTLA4
celiac disease	TOR1A
celiac disease	ETS1
celiac disease	FCGR2A
celiac disease	HLA-DPB1
celiac disease	HLA-DQA1
celiac disease	HLA-DQB1
celiac disease	HLA-DRB1
celiac disease	IL10
celiac disease	IL12A
celiac disease	IL15
celiac disease	IL17A
celiac disease	LCT
celiac disease	LPP
celiac disease	MBL2
celiac disease	MYO9B
celiac disease	PLEK
celiac disease	PREP
celiac disease	PTPN2
celiac disease	PTPRK
celiac disease	RGS1
celiac disease	TGM2
celiac disease	TNFAIP3
celiac disease	TNFRSF25
celiac disease	TNFRSF14
celiac disease	IL18RAP
celiac disease	SH2B3
celiac disease	ICOSLG
celiac disease	ICOS
celiac disease	ZMIZ1
celiac disease	ARHGAP31
celiac disease	IL21
celiac disease	BACH2
celiac disease	MMEL1
celiac disease	KIAA1109
celiac disease	TAGAP
celiac disease	IL23R
celiac disease	PUS10
celiac disease	THEMIS
celiac disease	SLC9A4
celiac disease	MICA
systemic lupus erythematosus	NAT2
systemic lupus erythematosus	ALB
systemic lupus erythematosus	ANXA3
systemic lupus erythematosus	APOH
systemic lupus erythematosus	FAS
systemic lupus erythematosus	FASLG
systemic lupus erythematosus	CFB
systemic lupus erythematosus	PRDM1
systemic lupus erythematosus	BLK
systemic lupus erythematosus	C1QA
systemic lupus erythematosus	C1R
systemic lupus erythematosus	C1S
systemic lupus erythematosus	C3
systemic lupus erythematosus	C4A
systemic lupus erythematosus	C4B
systemic lupus erythematosus	CD247
systemic lupus erythematosus	CD4
systemic lupus erythematosus	CD8A
systemic lupus erythematosus	CD27
systemic lupus erythematosus	CD80
systemic lupus erythematosus	CD40
systemic lupus erythematosus	CD40LG
systemic lupus erythematosus	CD79A
systemic lupus erythematosus	CDKN1A
systemic lupus erythematosus	CDKN1B
systemic lupus erythematosus	CDR1
systemic lupus erythematosus	CDSN
systemic lupus erythematosus	CLU
systemic lupus erythematosus	CCR5
systemic lupus erythematosus	CR1
systemic lupus erythematosus	CR2
systemic lupus erythematosus	CREBL2
systemic lupus erythematosus	CRP
systemic lupus erythematosus	CSK
systemic lupus erythematosus	CTLA4
systemic lupus erythematosus	ACE
systemic lupus erythematosus	GADD45A
systemic lupus erythematosus	DNASE1
systemic lupus erythematosus	DNASE1L3
systemic lupus erythematosus	EP300
systemic lupus erythematosus	ETS1
systemic lupus erythematosus	F2
systemic lupus erythematosus	F3
systemic lupus erythematosus	FCGR2A
systemic lupus erythematosus	FCGR2B
systemic lupus erythematosus	FCGR3A
systemic lupus erythematosus	FCGR3B
systemic lupus erythematosus	XRCC6
systemic lupus erythematosus	NR3C1
systemic lupus erythematosus	HIP1
systemic lupus erythematosus	HLA-DQA1
systemic lupus erythematosus	HLA-DQB1
systemic lupus erythematosus	HLA-DRB1
systemic lupus erythematosus	HMGB1
systemic lupus erythematosus	IRF8
systemic lupus erythematosus	IFNA1
systemic lupus erythematosus	IFNG
systemic lupus erythematosus	IL1RN
systemic lupus erythematosus	IL2
systemic lupus erythematosus	IL2RA
systemic lupus erythematosus	IL4
systemic lupus erythematosus	IL6
systemic lupus erythematosus	IL10
systemic lupus erythematosus	IL12B
systemic lupus erythematosus	IL15
systemic lupus erythematosus	IL17A
systemic lupus erythematosus	IL18
systemic lupus erythematosus	IRF5
systemic lupus erythematosus	ITGAM
systemic lupus erythematosus	ITGAX
systemic lupus erythematosus	JAK1
systemic lupus erythematosus	JUNB
systemic lupus erythematosus	LTK
systemic lupus erythematosus	LYN
systemic lupus erythematosus	MAN2A1
systemic lupus erythematosus	MBL2
systemic lupus erythematosus	AFF1
systemic lupus erythematosus	MMP9
systemic lupus erythematosus	NCF2
systemic lupus erythematosus	NOS3
systemic lupus erythematosus	PDCD1
systemic lupus erythematosus	POLB
systemic lupus erythematosus	PPARG
systemic lupus erythematosus	PRL
systemic lupus erythematosus	PRTN3
systemic lupus erythematosus	PTGS2
systemic lupus erythematosus	PTPRC
systemic lupus erythematosus	RXRA
systemic lupus erythematosus	CCL2
systemic lupus erythematosus	CXCL12
systemic lupus erythematosus	SELE
systemic lupus erythematosus	SLAMF1
systemic lupus erythematosus	SNRPB
systemic lupus erythematosus	SNRPD1
systemic lupus erythematosus	TRIM21
systemic lupus erythematosus	TROVE2
systemic lupus erythematosus	STAT4
systemic lupus erythematosus	TGFB1
systemic lupus erythematosus	TLR1
systemic lupus erythematosus	TLR4
systemic lupus erythematosus	TLR5
systemic lupus erythematosus	TNF
systemic lupus erythematosus	TNFAIP3
systemic lupus erythematosus	TNFRSF1B
systemic lupus erythematosus	TRAF1
systemic lupus erythematosus	TNFSF4
systemic lupus erythematosus	TYK2
systemic lupus erythematosus	UBE2L3
systemic lupus erythematosus	VDR
systemic lupus erythematosus	VEGFA
systemic lupus erythematosus	HIST2H2AC
systemic lupus erythematosus	TNFRSF25
systemic lupus erythematosus	RIPK1
systemic lupus erythematosus	TNFSF13
systemic lupus erythematosus	MTA2
systemic lupus erythematosus	ADIPOQ
systemic lupus erythematosus	SH2B3
systemic lupus erythematosus	RASGRP1
systemic lupus erythematosus	TNIP1
systemic lupus erythematosus	IKZF1
systemic lupus erythematosus	TLR6
systemic lupus erythematosus	CD226
systemic lupus erythematosus	TNFSF13B
systemic lupus erythematosus	TRAF3IP2
systemic lupus erythematosus	TREX1
systemic lupus erythematosus	IKZF3
systemic lupus erythematosus	KLRK1
systemic lupus erythematosus	CLEC16A
systemic lupus erythematosus	TNFRSF13B
systemic lupus erythematosus	RASGRP3
systemic lupus erythematosus	PTPN22
systemic lupus erythematosus	IL21R
systemic lupus erythematosus	DEF6
systemic lupus erythematosus	FOXP3
systemic lupus erythematosus	TLR7
systemic lupus erythematosus	TLR9
systemic lupus erythematosus	UHRF1BP1
systemic lupus erythematosus	PXK
systemic lupus erythematosus	BANK1
systemic lupus erythematosus	DRAM1
systemic lupus erythematosus	PHRF1
systemic lupus erythematosus	WDFY4
systemic lupus erythematosus	IL21
systemic lupus erythematosus	IFIH1
systemic lupus erythematosus	P2RY12
systemic lupus erythematosus	KIAA0319L
systemic lupus erythematosus	TLR10
systemic lupus erythematosus	RASSF5
systemic lupus erythematosus	ARID5B
systemic lupus erythematosus	FCRL3
systemic lupus erythematosus	SLC15A4
systemic lupus erythematosus	RC3H1
systemic lupus erythematosus	IL23R
systemic lupus erythematosus	ZSWIM2
systemic lupus erythematosus	JAZF1
refractive error	ACTC1
refractive error	PHOX2A
refractive error	ASPA
refractive error	AXL
refractive error	BMP2
refractive error	BUB1B
refractive error	CACNA1D
refractive error	CACNA1F
